Days,"t_half = 25.000 
t_max = 14.000","t_half = 25.000 
t_max = 17.500","t_half = 25.000 
t_max = 21.000","t_half = 25.000 
t_max = 24.500","t_half = 25.000 
t_max = 28.000","t_half = 28.143 
t_max = 14.000","t_half = 28.143 
t_max = 17.500","t_half = 28.143 
t_max = 21.000","t_half = 28.143 
t_max = 24.500","t_half = 28.143 
t_max = 28.000","t_half = 31.286 
t_max = 14.000","t_half = 31.286 
t_max = 17.500","t_half = 31.286 
t_max = 21.000","t_half = 31.286 
t_max = 24.500","t_half = 31.286 
t_max = 28.000","t_half = 34.429 
t_max = 14.000","t_half = 34.429 
t_max = 17.500","t_half = 34.429 
t_max = 21.000","t_half = 34.429 
t_max = 24.500","t_half = 34.429 
t_max = 28.000","t_half = 37.571 
t_max = 14.000","t_half = 37.571 
t_max = 17.500","t_half = 37.571 
t_max = 21.000","t_half = 37.571 
t_max = 24.500","t_half = 37.571 
t_max = 28.000","t_half = 40.714 
t_max = 14.000","t_half = 40.714 
t_max = 17.500","t_half = 40.714 
t_max = 21.000","t_half = 40.714 
t_max = 24.500","t_half = 40.714 
t_max = 28.000","t_half = 43.857 
t_max = 14.000","t_half = 43.857 
t_max = 17.500","t_half = 43.857 
t_max = 21.000","t_half = 43.857 
t_max = 24.500","t_half = 43.857 
t_max = 28.000","t_half = 47.000 
t_max = 14.000","t_half = 47.000 
t_max = 17.500","t_half = 47.000 
t_max = 21.000","t_half = 47.000 
t_max = 24.500","t_half = 47.000 
t_max = 28.000","t_half = 50.143 
t_max = 14.000","t_half = 50.143 
t_max = 17.500","t_half = 50.143 
t_max = 21.000","t_half = 50.143 
t_max = 24.500","t_half = 50.143 
t_max = 28.000","t_half = 53.286 
t_max = 14.000","t_half = 53.286 
t_max = 17.500","t_half = 53.286 
t_max = 21.000","t_half = 53.286 
t_max = 24.500","t_half = 53.286 
t_max = 28.000","t_half = 56.429 
t_max = 14.000","t_half = 56.429 
t_max = 17.500","t_half = 56.429 
t_max = 21.000","t_half = 56.429 
t_max = 24.500","t_half = 56.429 
t_max = 28.000","t_half = 59.571 
t_max = 14.000","t_half = 59.571 
t_max = 17.500","t_half = 59.571 
t_max = 21.000","t_half = 59.571 
t_max = 24.500","t_half = 59.571 
t_max = 28.000","t_half = 62.714 
t_max = 14.000","t_half = 62.714 
t_max = 17.500","t_half = 62.714 
t_max = 21.000","t_half = 62.714 
t_max = 24.500","t_half = 62.714 
t_max = 28.000","t_half = 65.857 
t_max = 14.000","t_half = 65.857 
t_max = 17.500","t_half = 65.857 
t_max = 21.000","t_half = 65.857 
t_max = 24.500","t_half = 65.857 
t_max = 28.000","t_half = 69.000 
t_max = 14.000","t_half = 69.000 
t_max = 17.500","t_half = 69.000 
t_max = 21.000","t_half = 69.000 
t_max = 24.500","t_half = 69.000 
t_max = 28.000"
2021-01-07,112622358.96039815,112614337.51865116,112606377.06842753,112598861.4386463,112592027.31065443,112612680.36115293,112606249.65415585,112599939.29976033,112593956.68038687,112588449.60299996,112604046.58692162,112598786.4199099,112593682.25312051,112588838.84512617,112584343.26063289,112596246.21512929,112591870.7065138,112587672.02101971,112583693.55033846,112579982.39640038,112589120.38381076,112585431.00364672,112581931.08803661,112578626.42981237,112575537.97099333,112582558.76102269,112579415.50100149,112576470.14684239,112573704.96816562,112571123.61071523,112576487.30736728,112573789.93420891,112571296.82155624,112568975.2436658,112566817.19212638,112570856.0196955,112568531.48649189,112566416.48547179,112564468.56214482,112562671.65767814,112565629.33911498,112563623.22598909,112561831.24723107,112560204.52979714,112558721.29383427,112560779.6005166,112559050.2947976,112557539.19082803,112556193.11498553,112554986.10144448,112556283.02668999,112554797.78977428,112553534.31207949,112552436.50097953,112551475.24251382,112552117.55210325,112550849.88101979,112549807.01384896,112548930.85945833,112548189.87886967,112548261.8242832,112547189.6911052,112546344.89676754,112545667.97897673,112545125.49395256,112544694.88676439,112543799.5644618,112543133.62439725,112542636.67070988,112542273.74092536,112541396.20796122,112540661.48257399,112540157.72351223,112539823.91357745,112539623.86640106
2021-01-08,112608461.42316952,112600221.49714439,112592032.19384658,112584291.38122332,112577266.75399956,112598609.60099465,112591982.91741897,112585481.5945048,112579319.53849542,112573663.00259721,112589829.49313158,112584395.07756731,112579131.2067246,112574144.80012561,112569533.46901494,112581909.42216493,112577379.34833892,112573046.4331056,112568953.59839293,112565153.40891488,112574686.83817983,112570859.91588242,112567246.1758259,112563849.3245253,112560692.4414645,112568046.40738995,112564779.81907731,112561736.69818795,112558896.23890115,112556262.03112467,112561909.07397236,112559099.9290367,112556521.48466408,112554137.35541159,112551938.03028566,112556220.49344045,112553793.40737543,112551602.58360301,112549601.59184043,112547771.92455111,112550941.71426971,112548840.31888907,112546979.7345979,112545306.9758764,112543797.20695223,112546042.64391588,112544223.77100234,112542649.53543285,112541262.63389686,112540033.66766295,112541497.92212085,112539927.63460113,112538605.20879024,112537470.48328297,112536490.69046178,112537284.56889941,112535935.46796496,112534836.90467662,112533926.82944748,112533169.93444695,112533380.8056225,112532230.21083866,112531332.31536385,112530623.83836246,112530067.52281481,112529765.57959016,112528794.29893166,112528077.39882803,112527550.82085331,112527175.79193708,112526418.46668415,112525609.96054384,112525057.07451233,112524695.29181491,112524484.6489451
2021-01-09,112592768.01415679,112584472.65625006,112576215.96970145,112568398.03282954,112561302.5972615,112582758.56701343,112576092.3439499,112569549.35774617,112563342.3590401,112557646.05832563,112573845.75556964,112568384.21580628,112563096.9757425,112558088.50047874,112553460.51830642,112565813.58661535,112561266.22706957,112556923.32069431,112552824.92271675,112549025.20836143,112558495.42361794,112554659.06901717,112551045.32728614,112547655.01458868,112544511.36003438,112551772.53978555,112548502.83234972,112545467.30382483,112542642.40340215,112540031.01897518,112545563.25232936,112542756.11002655,112540191.13132073,112537829.39909673,112535660.2109871,112539811.25816005,112537390.37722883,112535217.64013383,112533244.31829336,112531450.44237375,112534476.1649912,112532384.46588852,112530545.66465585,112528904.70812207,112527435.16212687,112529526.81158258,112527720.57004942,112526171.11879154,112524819.30439125,112523634.07551874,112524937.02331945,112523381.86048907,112522086.68622884,112520989.68939188,112520056.44638167,112520683.17516543,112519351.33410577,112518282.06962411,112517411.86470914,112516703.78342336,112516742.95623314,112515611.4602036,112514744.57287863,112514077.71096504,112513572.03618094,112513094.8592456,112512144.2665821,112511459.8066423,112510976.2675435,112510653.35298216,112509718.06249979,112508931.62028503,112508412.3752429,112508094.79177965,112507937.44737628
2021-01-10,112576156.32548416,112567939.8644353,112559748.89855903,112551976.27450728,112544911.2301899,112566003.71939898,112559428.38405187,112552968.87780502,112546830.08202462,112541187.9068636,112556972.35633892,112551608.10898955,112546413.95334718,112541487.19488165,112536928.80772275,112548838.72218479,112544391.87247545,112540147.16125722,112536138.51538455,112532418.57447763,112541431.39449848,112537697.03783925,112534184.2119103,112530888.60856293,112527831.70110825,112534628.9989779,112531461.9471246,112528528.87952773,112525801.99202842,112523282.44985406,112528348.6061199,112525644.47766715,112523183.00799946,112520921.74547972,112518848.39919434,112522533.43238078,112520215.9065823,112518147.57713121,112516276.75893869,112514582.05602534,112517142.91609083,112515155.01555341,112513421.51788697,112511884.87129657,112510517.37180121,112512145.75912717,112510443.88151494,112509000.65971203,112507754.80140643,112506674.12469208,112507515.54427132,112506065.39950587,112504877.3860729,112503887.83563997,112503061.31303003,112503228.25565709,112502002.12114505,112501040.90852426,112500279.46445899,112499679.94181153,112499261.05664504,112498235.9337276,112497477.9023443,112496920.91689761,112496525.31276758,112495591.81845449,112494748.19592124,112494173.27177027,112493800.51005694,112493588.86069033,112492199.04769735,112491520.0683126,112491110.89025116,112490904.7648512,112490859.5788035
2021-01-11,112561040.394576,112552622.73323098,112544206.09742895,112536195.97578405,112528913.2380698,112550709.81111512,112543953.95564945,112537304.38258153,112530972.64081822,112525154.31308149,112541525.72050586,112536001.15777674,112530646.39720282,112525562.03457421,112520861.33869632,112533264.65057033,112528676.01685575,112524294.91260526,112520156.53159967,112516321.12436603,112525752.03985035,112521892.1502487,112518262.58639218,112514859.04674871,112511707.57407041,112518862.12762287,112515583.3360003,112512549.28093621,112509731.36616564,112507133.32029873,112512507.52576321,112509703.09324905,112507153.12045905,112504813.86018646,112502674.25016789,112506627.54319549,112504219.04893017,112502072.04253341,112500133.23580205,112498381.57103878,112501178.51410316,112499107.20616937,112497302.75200814,112495705.82146168,112494288.45654951,112496126.86447136,112494347.70040913,112492839.61549264,112491539.45324257,112490414.38686268,112491444.63280939,112489922.19022661,112488674.17709182,112487635.03485738,112486768.42896678,112487106.84435548,112485812.53217916,112484795.27038546,112483988.02837175,112483351.8974535,112483090.13700616,112482000.30280742,112481189.50479287,112480589.8575809,112480160.535155,112479372.15537159,112478466.80199371,112477841.90947154,112477429.15414295,112477186.26656201,112475931.37023512,112475193.28143525,112474736.58327645,112474492.79930666,112474418.56691213
2021-01-12,112544549.54831083,112536052.3765319,112527541.3294639,112519421.7237048,112512031.07876815,112534057.63062724,112527238.05692756,112520519.95225869,112514112.0171803,112508218.534405,112524737.28015578,112519161.77379861,112513757.25740649,112508620.58766544,112503869.26761878,112516361.16161011,112511731.9783528,112507315.12014282,112503141.85654461,112499274.12082869,112508750.73399834,112504858.75428295,112501204.07959518,112497778.57795785,112494608.49426071,112501776.76797,112498472.77957608,112495421.82985027,112492591.69024257,112489985.4252089,112495349.09811819,112492525.11028548,112489964.67918229,112487620.65427983,112485480.80365165,112489404.91383116,112486981.51569499,112484829.16905405,112482891.41065468,112481145.72353579,112483898.96974172,112481816.63025865,112480010.96763179,112478419.69110814,112477013.22481441,112478796.51886308,112477009.58096619,112475503.67188084,112474212.87041028,112473102.65338555,112474068.71605481,112472541.26813519,112471298.23924553,112470271.4825719,112469422.93797101,112469689.9018046,112468392.95793635,112467383.03657569,112466590.67683412,112465975.24550405,112465636.16427648,112464545.7481172,112463744.28446333,112463161.59886952,112462755.16034603,112461884.691095,112460980.53544526,112460366.67552751,112459972.62501097,112459754.44012226,112458413.56217459,112457678.22244616,112457234.0098695,112457010.3987723,112456962.38928087
2021-01-13,112528035.14464982,112519509.95672438,112510957.09576397,112502777.08626841,112495320.32635431,112517385.29591629,112510552.65147722,112503816.30297175,112497378.78934084,112491450.3128274,112507931.77918473,112502354.65519898,112496948.33629943,112491803.5483228,112487040.00182429,112499442.63701472,112494820.77487822,112490413.98600328,112486247.8723707,112482384.58429092,112491735.1765528,112487857.58441225,112484221.79738894,112480814.57048836,112477661.29791142,112484676.8676535,112481392.9321664,112478367.59472692,112475564.04359925,112472983.92882763,112478175.09138054,112475375.77652572,112472846.22199214,112470535.16448463,112468428.67367594,112472165.2755227,112469770.39038315,112467653.14923006,112465753.38166209,112464046.74495083,112466600.91655828,112464550.3419763,112462783.26352552,112461234.02889127,112459871.19674358,112461446.34593585,112459693.97133511,112458229.56483318,112456984.1370217,112455921.3081629,112456672.00753076,112455181.55987874,112453982.51760232,112453003.9149289,112452205.87032318,112452251.65679151,112450993.85112223,112450030.04997359,112449288.1861335,112448725.85377292,112448160.87179835,112447111.47559036,112446357.97268602,112445827.76481633,112445476.60353768,112444376.37783578,112443514.89848736,112442950.58789107,112442610.69368695,112442449.61216068,112440875.82790402,112440184.6191302,112439791.32386893,112439623.2879549,112439633.90916988
2021-01-14,112512897.09533587,112504035.88427109,112495116.60723434,112486556.11737461,112478744.8967365,112502056.9466514,112494908.0461517,112487843.97194804,112481077.22076991,112474843.46169794,112492434.93688233,112486564.2662897,112480864.86754006,112475433.52378641,112470406.24754663,112483803.71475072,112478910.97802497,112474241.18081254,112469823.46444115,112465730.35485739,112475979.34904997,112471851.82017015,112467978.39789495,112464347.69574219,112460991.56562571,112468825.14210403,112465309.65850821,112462067.58477202,112459062.82965739,112456300.87377366,112462243.34041819,112459228.08107734,112456498.67609061,112454003.81529106,112451731.62523365,112456164.44395511,112453566.55134971,112451262.918618,112449192.82221437,112447332.7784763,112450537.82154463,112448294.8191538,112446352.00081822,112444642.84098408,112443135.95289247,112445324.6818918,112443388.48891993,112441756.77584714,112440359.4923341,112439159.77876823,112440493.32270192,112438826.08858952,112437466.4740393,112436342.35756677,112435413.02871482,112436016.18322207,112434587.40242305,112433468.49721085,112432586.21369667,112431897.09488718,112431868.16704279,112430652.68850252,112429748.62838754,112429082.21336646,112428608.00777985,112428025.7821691,112427002.43718824,112426291.45891224,112425818.95886377,112425538.06818217,112424466.76343395,112423617.41614221,112423080.88078916,112422783.42263785,112422677.13521665
2021-01-15,112496524.58569025,112487496.5566609,112478394.40095915,112469635.51347145,112461631.54056518,112485514.13970527,112478214.10139768,112470994.95814854,112464067.50559105,112457679.08149345,112475744.5945768,112469737.73983292,112463905.52372387,112458342.24238314,112453190.1347778,112466987.8385946,112461972.55243258,112457187.94135182,112452660.44597222,112448465.61639191,112459057.20743304,112454819.14567408,112450845.48916233,112447122.17030855,112443682.14121196,112451812.62428911,112448196.94464205,112444866.4140197,112441782.37815455,112438950.24890776,112445153.04728115,112442046.3419428,112439237.97325437,112436674.22815569,112434342.4553005,112439006.13026531,112436324.1314355,112433949.18883422,112431818.35275164,112429906.93917957,112433318.95501378,112430997.98470208,112428990.04984511,112427226.57934327,112425674.7452769,112428050.988331,112426041.97250277,112424350.1913197,112422903.72641475,112421664.15216538,112423169.25505178,112421433.53908557,112420018.0160369,112418848.86674397,112417883.76394506,112418645.29418059,112417151.73034242,112415980.39038624,112415056.48359475,112414334.93230978,112414453.38822146,112413176.31613751,112412222.76665759,112411517.5797794,112411013.7245707,112410569.6234839,112409487.47099835,112408729.5405321,112408220.69599618,112407912.51634379,112406971.44967939,112406065.76004286,112405484.49201725,112405152.79133596,112405021.25257811
2021-01-16,112480179.94256963,112470903.84134893,112461531.9569093,112452486.30979247,112444205.33119674,112468994.87802808,112461461.79167713,112454002.31731057,112446829.09945466,112440205.35550253,112459071.37353712,112452847.582163,112446800.0129842,112441023.49134012,112435669.69671398,112450182.94702893,112444966.40859798,112439987.55402854,112435272.67551428,112430902.83853972,112442141.22801267,112437716.30035166,112433566.02919063,112429675.83446363,112426081.73022562,112434802.91544312,112431013.05772792,112427520.45233421,112424285.74037017,112421315.83694334,112428063.36413552,112424793.38111077,112421834.80968691,112419133.14466216,112416676.24123617,112421846.88164768,112419010.81653537,112416495.3058469,112414236.58845057,112412209.8522118,112416097.75485703,112413630.43655309,112411489.74281971,112409606.3174777,112407946.8069862,112410773.28759354,112408624.38129184,112406806.19661559,112405246.08648857,112403904.85895088,112405838.93407279,112403968.75528474,112402432.04930855,112401154.34335493,112400092.40694796,112401265.15944664,112399641.73915608,112398353.56485958,112397325.27773207,112396510.82851909,112397025.55764009,112395622.59130102,112394555.89340061,112393749.82585096,112393156.36248218,112393095.80660407,112391891.2217674,112391023.32816061,112390416.60202514,112390021.63218863,112389453.13956326,112388428.09223561,112387739.66820325,112387312.71363156,112387096.85610768
2021-01-17,112463721.72139443,112454348.39826638,112444868.48973083,112435696.0972465,112427282.44284187,112452375.15658046,112444758.71257779,112437213.75318387,112429945.51944923,112423222.96472104,112442311.91719815,112436016.83522756,112429900.77588262,112424052.27958186,112418625.12363385,112433303.206006,112428025.84545231,112422991.76351549,112418222.07175088,112413798.04937473,112425157.71033804,112420680.9854791,112416486.06437232,112412554.12729976,112408920.43516673,112417729.29790534,112413895.39580445,112410366.71024589,112407100.4110614,112404102.18416284,112410910.8987324,112407603.53238238,112404615.91824542,112401890.70147444,112399414.29958998,112404624.86463706,112401757.15787111,112399218.45715103,112396942.65616415,112394903.44372375,112398813.95063528,112396319.96568596,112394161.00804794,112392265.78885065,112390599.47456026,112393434.27009018,112391263.03388171,112389430.77745023,112387863.2613337,112386519.87547295,112388450.3443052,112386561.63849893,112385014.4628089,112383733.03538418,112382672.79096559,112383831.89308651,112382193.29833874,112380897.77433033,112379868.8911731,112379059.35736221,112379551.90017487,112378136.72824919,112377065.40073521,112376261.41013758,112375675.58288406,112375585.53193189,112374371.38030598,112373501.24083737,112372898.89263855,112372513.87047257,112371909.58419646,112370877.32262084,112370188.75040573,112369768.16492243,112369564.22947869
2021-01-18,112447918.59358029,112438227.30151312,112428397.9593562,112418852.05355439,112410073.70490019,112436395.15064754,112428473.50291747,112420608.77591942,112413011.07994895,112405969.94549729,112426171.04126565,112419587.43681744,112413179.0029118,112407037.70657605,112401330.45227525,112417022.87880762,112411474.75192142,112406172.76261659,112401140.52140622,112396467.76145867,112408759.48203598,112404029.10485947,112399587.48396046,112395417.6607469,112391560.33690812,112401232.02856715,112397160.02537678,112393402.57361612,112389918.25594203,112386716.22042248,112394329.63340293,112390797.77032845,112387596.2711965,112384668.88311855,112382004.17451797,112387970.75526005,112384890.1650133,112382149.77129324,112379684.36329176,112377468.91126205,112382094.73908561,112379397.64430177,112377046.92056417,112374972.04777037,112373138.90171508,112376655.00132498,112374288.83580738,112372272.90104985,112370533.65932086,112369030.8395362,112371614.10534313,112369537.33279474,112367813.11778753,112366366.35642049,112365152.58909346,112366940.467906,112365119.615082,112363652.57740898,112362463.6091974,112361505.38394786,112362606.29481973,112361013.85183552,112359775.6973,112358816.03390577,112358085.57453355,112358586.36344165,112357199.29865268,112356166.39546423,112355412.18119867,112354886.03960398,112354857.34788732,112353656.05458853,112352808.32259274,112352239.24198006,112351897.31428389
